Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741161455,100,,Aggregated,517.600000,0.200000,15,30,50,64,100,180,320,490,1500,4900,10000,456354,170,15,49.873227380222026,1.0297450062353164,10015.681118995417,19627.38277740526
1741161455,100,,Aggregated,517.600000,0.200000,15,30,50,64,100,180,320,490,1500,4900,10000,456655,170,15,49.88363772537193,1.0297450062353164,10015.681118995417,19619.738058271563
1741161456,100,,Aggregated,487.100000,0.200000,15,30,50,64,100,180,320,490,1500,4900,10000,456945,170,15,49.90129720538348,1.0297450062353164,10015.681118995417,19612.08511965335
1741161456,100,,Aggregated,487.100000,0.200000,15,30,50,64,100,180,320,490,1500,4900,10000,457245,170,15,49.899807197519564,1.0297450062353164,10015.681118995417,19603.795453203424
1741161457,100,,Aggregated,464.400000,0.200000,15,30,50,64,100,180,320,490,1500,4900,10000,457559,170,15,49.91235590254766,1.0297450062353164,10015.681118995417,19595.336369735924
1741161457,100,,Aggregated,464.400000,0.200000,15,30,50,64,110,180,320,490,1500,4900,10000,457865,170,15,49.919334811531094,1.0297450062353164,10015.681118995417,19586.904198835902
1741161458,100,,Aggregated,458.000000,0.100000,15,30,50,64,110,180,320,490,1500,4900,10000,458160,170,15,49.929364853896985,1.0297450062353164,10015.681118995417,19578.6360638205
1741161458,100,,Aggregated,458.000000,0.100000,15,30,50,64,110,180,320,490,1500,4900,10000,458470,170,15,49.94150822477454,1.0297450062353164,10015.681118995417,19569.869845355202
1741161459,100,,Aggregated,459.400000,0.000000,15,30,50,64,110,180,320,490,1500,4900,10000,458796,170,15,49.94717103086442,1.0297450062353164,10015.681118995417,19562.063152250674
1741161459,100,,Aggregated,459.400000,0.000000,15,30,50,64,110,180,320,490,1500,4900,10000,459089,170,15,49.9484012647271,1.0297450062353164,10015.681118995417,19554.91648678143
1741161460,100,,Aggregated,458.000000,0.000000,15,30,50,65,110,180,320,490,1500,4900,10000,459347,170,15,49.97049580227436,1.0297450062353164,10015.681118995417,19547.73793885668
1741161460,100,,Aggregated,458.000000,0.000000,15,30,50,65,110,180,320,490,1500,4900,10000,459685,170,15,49.97140880859788,1.0297450062353164,10015.681118995417,19539.392483983596
1741161461,100,,Aggregated,464.500000,0.000000,15,30,50,65,110,180,320,490,1500,4900,10000,459977,170,15,49.98161631825577,1.0297450062353164,10015.681118995417,19530.910008543906
1741161461,100,,Aggregated,464.500000,0.000000,15,30,50,65,110,180,320,490,1500,4900,10000,460254,170,15,50.00031438980026,1.0297450062353164,10015.681118995417,19525.065748478013
1741161462,100,,Aggregated,458.600000,0.000000,15,30,50,65,110,180,320,490,1500,4900,10000,460586,170,15,49.999126919162386,1.0297450062353164,10015.681118995417,19516.698208369336
1741161462,100,,Aggregated,458.600000,0.000000,15,30,50,65,110,180,320,490,1500,4900,10000,460884,170,15,50.002239114795174,1.0297450062353164,10015.681118995417,19508.320132614714
1741161463,100,,Aggregated,481.600000,0.000000,15,30,50,65,110,180,320,490,1500,4900,10000,461202,170,15,50.00788975215185,1.0297450062353164,10015.681118995417,19499.829562751245
1741161463,100,,Aggregated,481.600000,0.000000,15,30,50,65,110,180,320,490,1500,4900,10000,461524,170,15,50.0086666332931,1.0297450062353164,10015.681118995417,19491.46257616072
1741161464,100,,Aggregated,516.100000,0.000000,15,30,50,65,110,180,320,490,1500,4900,10000,461819,170,15,50.01906416757182,1.0297450062353164,10015.681118995417,19483.611653050222
1741161464,100,,Aggregated,516.100000,0.000000,15,30,51,65,110,180,320,490,1500,4900,10000,462096,170,15,50.03576553220269,1.0297450062353164,10015.681118995417,19476.7815756899
1741161465,100,,Aggregated,549.900000,0.000000,15,30,51,65,110,180,320,490,1500,4900,10000,462409,170,15,50.03358242538073,1.0297450062353164,10015.681118995417,19468.21203523288
1741161465,100,,Aggregated,549.900000,0.000000,15,30,51,65,110,180,320,490,1500,4900,10000,462686,170,15,50.049406684318996,1.0297450062353164,10015.681118995417,19460.44176179958
1741161466,100,,Aggregated,579.100000,0.000000,15,30,51,65,110,180,320,490,1500,4900,10000,463014,170,15,50.061375148652694,1.0297450062353164,10015.681118995417,19451.32418242213
1741161466,100,,Aggregated,579.100000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,463330,170,15,50.06279394901729,1.0297450062353164,10015.681118995417,19442.775468888267
1741161467,100,,Aggregated,599.800000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,463603,170,15,50.07593062406317,1.0297450062353164,10015.681118995417,19435.396405976666
1741161467,100,,Aggregated,599.800000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,463954,170,15,50.08003592593763,1.0297450062353164,10015.681118995417,19426.215614047946
1741161468,100,,Aggregated,602.700000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,464252,170,15,50.07704960632321,1.0297450062353164,10015.681118995417,19417.96556180695
1741161468,100,,Aggregated,602.700000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,464541,170,15,50.08249916748247,1.0297450062353164,10015.681118995417,19409.988603804617
1741161469,100,,Aggregated,600.000000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,464869,170,15,50.095182677065615,1.0297450062353164,10015.681118995417,19402.077419660163
1741161469,100,,Aggregated,600.000000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,465173,170,15,50.10267522572386,1.0297450062353164,10015.681118995417,19393.289348263977
1741161470,100,,Aggregated,603.900000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,465477,170,15,50.10613510517164,1.0297450062353164,10015.681118995417,19386.051946712727
1741161470,100,,Aggregated,603.900000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,465818,170,15,50.11117850021744,1.0297450062353164,10015.681118995417,19377.572002370023
1741161471,100,,Aggregated,604.000000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,466134,170,15,50.11852761106082,1.0297450062353164,10015.681118995417,19369.163714725808
1741161471,100,,Aggregated,604.000000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,466444,170,15,50.12227347362705,1.0297450062353164,10015.681118995417,19360.82856462941
1741161472,100,,Aggregated,608.300000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,466783,170,15,50.12092926964934,1.0297450062353164,10015.681118995417,19351.348241045624
1741161472,100,,Aggregated,608.300000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,467098,170,15,50.128800723063684,1.0297450062353164,10015.681118995417,19342.489094365636
1741161473,100,,Aggregated,610.700000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,467428,170,15,50.138297061843666,1.0297450062353164,10015.681118995417,19333.237292160506
1741161473,100,,Aggregated,610.700000,0.000000,15,31,51,65,110,180,320,490,1500,4900,10000,467728,170,15,50.138608673239915,1.0297450062353164,10015.681118995417,19325.70061659768
1741161474,100,,Aggregated,614.800000,0.000000,15,31,51,66,110,180,320,490,1500,4900,10000,467976,170,15,50.16183611391606,1.0297450062353164,10015.681118995417,19319.25609219276
1741161474,100,,Aggregated,614.800000,0.000000,15,31,51,66,110,180,320,490,1500,4900,10000,468263,170,15,50.18423494472873,1.0297450062353164,10015.681118995417,19312.05307487459
1741161475,100,,Aggregated,618.200000,0.000000,15,31,51,66,110,180,320,490,1500,4900,10000,468590,171,15,50.18274946382293,1.0297450062353164,10015.681118995417,19304.97140570648
1741161475,100,,Aggregated,618.200000,0.000000,15,31,51,66,110,180,320,490,1500,4900,10000,468874,171,15,50.19787748331738,1.0297450062353164,10015.681118995417,19297.354660313857
1741161476,100,,Aggregated,615.200000,0.000000,15,31,51,66,110,180,320,490,1500,4900,10000,469224,171,15,50.202272643216226,1.0297450062353164,10015.681118995417,19288.852637546246
1741161476,100,,Aggregated,615.200000,0.000000,15,31,51,66,110,180,320,490,1500,4900,10000,469508,171,15,50.20895468042591,1.0297450062353164,10015.681118995417,19282.221195378992
1741161477,100,,Aggregated,616.100000,0.100000,15,31,52,66,110,180,320,490,1500,4900,10000,469809,171,15,50.21973122480463,1.0297450062353164,10015.681118995417,19274.138539278727
1741161477,100,,Aggregated,616.100000,0.100000,15,31,52,66,110,180,320,490,1500,4900,10000,470138,171,15,50.22323344990333,1.0297450062353164,10015.681118995417,19266.43535089697
1741161478,100,,Aggregated,616.200000,0.100000,15,31,52,66,110,180,320,490,1500,4900,10000,470438,171,15,50.228255644821886,1.0297450062353164,10015.681118995417,19258.41292582657
1741161478,100,,Aggregated,616.200000,0.100000,15,31,52,66,110,180,320,490,1500,4900,10000,470689,171,15,50.245281177620214,1.0297450062353164,10015.681118995417,19253.083192936312
1741161479,100,,Aggregated,617.800000,0.100000,16,31,52,66,110,180,320,490,1500,4900,10000,471018,171,16,50.24985180190155,1.0297450062353164,10015.681118995417,19245.20115154835
1741161479,100,,Aggregated,617.800000,0.100000,16,31,52,66,110,180,320,490,1500,4900,10000,471310,181,16,50.285077706571016,1.0297450062353164,10015.681118995417,19237.9484818909
1741161480,100,,Aggregated,617.200000,0.100000,16,31,52,66,110,180,320,490,1500,4900,10000,471583,181,16,50.29796789849312,1.0297450062353164,10015.681118995417,19230.386434625507
1741161480,100,,Aggregated,617.200000,0.100000,16,31,52,66,110,180,320,490,1500,4900,10000,471863,181,16,50.32087152498724,1.0297450062353164,10015.681118995417,19224.681668196066
1741161481,100,,Aggregated,612.400000,0.100000,16,31,52,66,110,180,320,490,1500,4900,10000,472155,181,16,50.32915227404997,1.0297450062353164,10015.681118995417,19217.105158263705
1741161481,100,,Aggregated,612.400000,0.100000,16,31,52,66,110,180,320,490,1500,4900,10000,472453,181,16,50.335807317998125,1.0297450062353164,10015.681118995417,19209.867487347947
1741161482,100,,Aggregated,607.800000,1.100000,16,31,52,66,110,180,320,490,1500,4900,10000,472776,181,16,50.34337580312289,1.0297450062353164,10015.681118995417,19201.153074606154
1741161482,100,,Aggregated,607.800000,1.100000,16,32,52,66,110,180,320,490,1500,4900,10000,473107,181,16,50.34607481041534,1.0297450062353164,10015.681118995417,19193.003887069943
1741161483,100,,Aggregated,597.900000,1.100000,16,32,52,66,110,180,320,490,1500,4900,10000,473405,181,16,50.35637727022976,1.0297450062353164,10015.681118995417,19185.295987579346
1741161483,100,,Aggregated,597.900000,1.100000,16,32,52,66,110,180,320,490,1500,4900,10000,473682,181,16,50.35915449508382,1.0297450062353164,10015.681118995417,19178.337880687886
1741161484,100,,Aggregated,594.400000,1.100000,16,32,52,66,110,180,320,490,1500,4900,10000,474006,181,16,50.36676584744679,1.0297450062353164,10015.681118995417,19171.03259241444
1741161484,100,,Aggregated,594.400000,1.100000,16,32,52,66,110,180,310,490,1500,4900,10000,474295,182,16,50.371484243107616,1.0297450062353164,10015.681118995417,19163.066871883533
1741161485,100,,Aggregated,595.400000,1.100000,16,32,52,66,110,180,310,490,1500,4900,10000,474590,182,16,50.382896508172365,1.0297450062353164,10015.681118995417,19155.789051602434
1741161485,100,,Aggregated,595.400000,1.100000,16,32,52,66,110,180,310,490,1500,4900,10000,474888,182,16,50.38984904104316,1.0297450062353164,10015.681118995417,19149.108412931047
1741161486,100,,Aggregated,593.900000,1.100000,16,32,52,66,110,180,310,490,1500,4900,10000,475208,182,16,50.387133962079005,1.0297450062353164,10015.681118995417,19140.81046825811
1741161486,100,,Aggregated,593.900000,1.100000,16,32,52,66,110,180,310,490,1500,4900,10000,475539,182,16,50.38232277933606,1.0297450062353164,10015.681118995417,19131.732768500584
1741161487,100,,Aggregated,596.100000,1.100000,16,32,52,66,110,180,310,490,1500,4900,10000,475870,182,16,50.37721947851399,1.0297450062353164,10015.681118995417,19123.47146279446
1741161487,100,,Aggregated,596.100000,1.100000,16,32,52,66,110,180,310,490,1500,4900,10000,476188,182,16,50.379485273151495,1.0297450062353164,10015.681118995417,19114.86145177955
1741161488,100,,Aggregated,596.200000,1.100000,16,32,52,66,110,180,310,490,1500,4900,10000,476480,182,16,50.385700322996875,1.0297450062353164,10015.681118995417,19108.18338650101
1741161488,100,,Aggregated,596.200000,1.100000,16,32,52,67,110,180,310,480,1500,4900,10000,476783,182,16,50.391910154323014,1.0297450062353164,10015.681118995417,19100.061591961123
1741161489,100,,Aggregated,600.400000,1.100000,16,32,52,67,110,180,310,480,1500,4900,10000,477083,182,16,50.40358225736087,1.0297450062353164,10015.681118995417,19092.90276325084
1741161489,100,,Aggregated,600.400000,1.100000,16,32,52,67,110,180,310,480,1500,4900,10000,477374,183,16,50.43607988717337,1.0297450062353164,10025.30638501048,19086.142996895516
1741161490,100,,Aggregated,600.100000,1.100000,16,32,53,67,110,180,310,480,1500,4900,10000,477712,184,16,50.45927089983274,1.0297450062353164,10025.30638501048,19077.58809910574
1741161490,100,,Aggregated,600.100000,1.100000,16,32,53,67,110,180,310,480,1500,4900,10000,478016,184,16,50.472710062834736,1.0297450062353164,10025.30638501048,19069.752673550676
1741161491,100,,Aggregated,603.500000,1.100000,16,32,53,67,110,180,310,480,1500,4900,10000,478309,185,16,50.48590637825198,1.0297450062353164,10025.30638501048,19062.689409983923
1741161491,100,,Aggregated,603.500000,1.100000,16,32,53,67,110,180,310,480,1500,4900,10000,478608,186,16,50.496115822862414,1.0297450062353164,10025.30638501048,19055.203880837762
1741161492,100,,Aggregated,607.800000,0.200000,16,32,53,67,110,180,310,480,1500,4900,10000,478920,186,16,50.504606412209846,1.0297450062353164,10025.30638501048,19048.036630334922
1741161492,100,,Aggregated,607.800000,0.200000,16,32,53,67,110,180,310,480,1500,4900,10000,479199,186,16,50.519270597497524,1.0297450062353164,10025.30638501048,19041.127302018576
1741161493,100,,Aggregated,612.900000,0.300000,16,32,53,67,110,180,310,480,1500,4900,10000,479502,186,16,50.52426253933349,1.0297450062353164,10025.30638501048,19034.04334288491
1741161493,100,,Aggregated,612.900000,0.300000,16,32,53,67,110,180,310,480,1500,4900,10000,479811,186,16,50.53167213619228,1.0297450062353164,10025.30638501048,19026.25104676633
1741161494,100,,Aggregated,612.100000,0.500000,16,32,53,67,110,180,310,480,1500,4900,10000,480122,186,16,50.538262460148246,1.0297450062353164,10025.30638501048,19018.6178367165
1741161494,100,,Aggregated,612.100000,0.500000,16,32,53,67,110,180,310,480,1500,4900,10000,480431,186,16,50.54944146010415,1.0297450062353164,10025.30638501048,19010.96483574124
1741161495,100,,Aggregated,606.700000,0.500000,16,32,53,67,110,180,310,480,1500,4900,10000,480739,186,16,50.559712556145094,1.0297450062353164,10025.30638501048,19003.573560705496
1741161495,100,,Aggregated,606.700000,0.500000,16,32,53,67,110,180,310,480,1400,4900,10000,481012,186,16,50.58006764242776,1.0297450062353164,10025.30638501048,18997.601810349846
1741161496,100,,Aggregated,608.300000,0.500000,16,32,53,67,110,180,310,480,1400,4900,10000,481322,186,16,50.58872102689559,1.0297450062353164,10025.30638501048,18990.770650416976
1741161496,100,,Aggregated,608.300000,0.500000,16,32,53,67,110,180,310,480,1400,4900,10000,481648,186,16,50.58523270183535,1.0297450062353164,10025.30638501048,18982.4912072717
1741161497,100,,Aggregated,608.800000,0.400000,16,32,53,67,110,180,310,480,1400,4900,10000,482004,199,16,50.594057462225386,1.0297450062353164,10025.30638501048,18973.200220330124
1741161497,100,,Aggregated,608.800000,0.400000,16,32,53,67,110,180,310,480,1400,4900,10000,482335,199,16,50.59446474087267,1.0297450062353164,10025.30638501048,18964.771816268774
1741161498,100,,Aggregated,607.000000,0.400000,16,32,53,67,110,180,310,480,1400,4900,10000,482648,199,16,50.59835442787917,1.0297450062353164,10025.30638501048,18956.769378511875
1741161498,100,,Aggregated,607.000000,0.400000,16,32,53,67,110,180,310,480,1400,4900,10000,482950,199,16,50.599883676173356,1.0297450062353164,10025.30638501048,18948.892763226006
1741161499,100,,Aggregated,605.900000,1.700000,16,32,53,67,110,180,310,480,1400,4900,10000,483268,199,16,50.59747136303447,1.0297450062353164,10025.30638501048,18941.403833897548
1741161499,100,,Aggregated,605.900000,1.700000,16,33,53,67,110,180,310,480,1400,4900,10000,483596,199,16,50.59834541640744,1.0297450062353164,10025.30638501048,18933.75264270176
1741161500,100,,Aggregated,610.600000,1.700000,16,33,53,67,110,180,310,480,1400,4900,10000,483880,199,16,50.60814113530829,1.0297450062353164,10025.30638501048,18927.435229809045
1741161500,100,,Aggregated,610.600000,1.700000,16,33,53,67,110,180,310,480,1400,4900,10000,484177,199,16,50.60989402202121,1.0297450062353164,10025.30638501048,18920.147555542706
1741161501,100,,Aggregated,611.900000,1.700000,16,33,53,67,110,180,310,480,1400,4900,10000,484504,199,16,50.609090206429876,1.0297450062353164,10025.30638501048,18912.745583111802
1741161501,100,,Aggregated,611.900000,1.700000,16,33,53,67,110,180,310,480,1400,4900,10000,484828,199,16,50.603903347688814,1.0297450062353164,10025.30638501048,18905.02086513155
1741161502,100,,Aggregated,613.300000,1.600000,16,33,53,67,110,180,310,480,1400,4900,10000,485143,199,16,50.59935284069334,1.0297450062353164,10025.30638501048,18897.24733532175
1741161502,100,,Aggregated,613.300000,1.600000,16,33,53,67,110,180,310,480,1400,4900,10000,485419,199,16,50.59914171607978,1.0297450062353164,10025.30638501048,18890.01040750362
1741161503,100,,Aggregated,612.800000,1.500000,16,33,53,67,110,180,310,480,1400,4900,10000,485747,199,16,50.604383487992585,1.0297450062353164,10025.30638501048,18882.255822475487
1741161503,100,,Aggregated,612.800000,1.500000,16,33,53,67,110,180,310,480,1400,4900,10000,486082,199,16,50.595943123973186,1.0297450062353164,10025.30638501048,18873.721688933143
1741161504,100,,Aggregated,618.400000,1.300000,16,33,53,67,110,180,310,480,1400,4900,10000,486405,199,16,50.586293261019215,1.0297450062353164,10025.30638501048,18865.501357921898
1741161504,100,,Aggregated,618.400000,1.300000,16,33,53,67,110,180,310,480,1400,4900,10000,486713,200,16,50.5876891672911,1.0297450062353164,10025.30638501048,18858.342267414268
1741161505,100,,Aggregated,618.000000,1.300000,16,33,53,67,110,180,310,480,1400,4900,10000,487033,200,16,50.580280751016595,1.0297450062353164,10025.30638501048,18850.13979750859
1741161505,100,,Aggregated,618.000000,1.300000,16,33,53,67,110,180,310,480,1400,4900,10000,487371,201,16,50.59475318842806,1.0297450062353164,10025.30638501048,18841.468023333353
1741161506,100,,Aggregated,625.800000,1.300000,16,33,53,67,110,180,310,480,1400,4900,10000,487654,201,16,50.595322534879934,1.0297450062353164,10025.30638501048,18834.246996846123
1741161506,100,,Aggregated,625.800000,1.300000,16,33,53,67,110,180,310,480,1400,4900,10000,487961,201,16,50.59901431746478,1.0297450062353164,10025.30638501048,18827.472416852986
1741161507,100,,Aggregated,626.400000,1.400000,16,33,53,67,110,180,310,480,1400,4900,10000,488273,201,16,50.59341175089868,1.0297450062353164,10025.30638501048,18819.737902771605
1741161507,100,,Aggregated,626.400000,1.400000,16,33,53,67,110,180,310,480,1400,5200,10000,488602,203,16,50.6263482530063,1.0297450062353164,10025.30638501048,18811.48772415995
1741161508,100,,Aggregated,632.600000,1.500000,16,33,53,67,110,180,310,480,1400,5200,10000,488919,203,16,50.6185672785404,1.0297450062353164,10025.30638501048,18803.63581083983
1741161508,100,,Aggregated,632.600000,1.500000,16,33,53,67,110,180,310,480,1400,5600,10000,489258,204,16,50.63714800975934,1.0297450062353164,10025.30638501048,18796.12298828021
1741161509,100,,Aggregated,626.500000,0.200000,16,33,53,67,110,180,310,480,1400,5600,10000,489554,205,16,50.65367061428094,1.0297450062353164,10025.30638501048,18789.34621512642
1741161509,100,,Aggregated,626.500000,0.200000,16,33,53,67,110,180,310,480,1400,5600,10000,489884,205,16,50.64773943055392,1.0297450062353164,10025.30638501048,18781.010453495113
1741161510,100,,Aggregated,623.400000,0.400000,16,33,54,67,110,180,310,480,1400,5600,10000,490170,206,16,50.6743773564363,1.0297450062353164,10025.30638501048,18773.921111043106
1741161510,100,,Aggregated,623.400000,0.400000,16,33,54,67,110,180,310,480,1400,5600,10000,490489,206,16,50.672500221427434,1.0297450062353164,10025.30638501048,18766.76049004157
1741161511,100,,Aggregated,626.700000,0.500000,16,33,54,67,110,180,310,480,1400,5600,10000,490802,206,16,50.66787379194388,1.0297450062353164,10025.30638501048,18759.972522524356
1741161511,100,,Aggregated,626.700000,0.500000,16,33,54,68,110,180,310,480,1400,10000,10000,491102,208,16,50.70713350563009,1.0297450062353164,10025.30638501048,18753.19540136265
1741161512,100,,Aggregated,627.000000,0.600000,16,33,54,68,110,180,310,480,1500,10000,10000,491390,209,16,50.72029868274466,1.0297450062353164,10025.30638501048,18746.80337613708
1741161512,100,,Aggregated,627.000000,0.600000,16,33,54,68,110,180,310,480,1500,10000,10000,491681,224,16,50.762036258695446,1.0297450062353164,10025.30638501048,18739.90835521405
1741161513,100,,Aggregated,626.000000,0.700000,16,33,54,68,110,180,310,480,1500,10000,10000,492005,224,16,50.76071273853825,1.0297450062353164,10025.30638501048,18731.58301033526
1741161513,100,,Aggregated,626.000000,0.700000,16,33,54,68,110,180,310,480,1500,10000,10000,492298,225,16,50.78635985790195,1.0297450062353164,10025.30638501048,18725.003871638724
1741161514,100,,Aggregated,621.000000,0.900000,16,33,54,68,110,180,310,480,1500,10000,10000,492613,225,16,50.79260080760487,1.0297450062353164,10025.30638501048,18716.981709780295
1741161514,100,,Aggregated,621.000000,0.900000,16,33,54,68,110,180,310,480,1500,10000,10000,492888,227,16,50.79903047042125,1.0297450062353164,10025.30638501048,18709.923225966144
1741161515,100,,Aggregated,620.700000,2.500000,16,33,54,68,110,180,310,480,1500,10000,10000,493193,227,16,50.809577568338945,1.0297450062353164,10025.30638501048,18703.27018428891
1741161515,100,,Aggregated,620.700000,2.500000,16,33,54,68,110,180,310,480,1500,10000,10000,493495,227,16,50.81000589207962,1.0297450062353164,10025.30638501048,18696.089575375638
1741161516,100,,Aggregated,617.400000,2.600000,16,33,54,68,110,180,310,480,1500,10000,10000,493763,227,16,50.82168198186223,1.0297450062353164,10025.30638501048,18690.125576440518
1741161516,100,,Aggregated,617.400000,2.600000,16,33,54,68,110,180,310,480,1500,10000,10000,494071,227,16,50.8253211672355,1.0297450062353164,10025.30638501048,18682.907824988717
1741161517,100,,Aggregated,612.300000,2.700000,16,33,54,68,110,180,310,480,1500,10000,10000,494392,227,16,50.82184237703928,1.0297450062353164,10025.30638501048,18675.056430929304
1741161517,100,,Aggregated,612.300000,2.700000,16,33,54,68,110,180,310,480,1500,10000,10000,494701,227,16,50.817841515070995,1.0297450062353164,10025.30638501048,18667.367785793842
1741161518,100,,Aggregated,606.700000,2.600000,16,33,54,68,110,180,310,480,1500,10000,10000,494989,228,16,50.82985039684923,1.0297450062353164,10025.30638501048,18660.610413564747
1741161518,100,,Aggregated,606.700000,2.600000,16,33,54,68,110,180,310,480,1500,10000,10000,495243,228,16,50.83934218926061,1.0297450062353164,10025.30638501048,18654.63257027358
1741161519,100,,Aggregated,608.000000,2.600000,16,33,54,68,110,180,310,480,1500,10000,10000,495501,228,16,50.85015654148239,1.0297450062353164,10025.30638501048,18648.570913075855
1741161519,100,,Aggregated,608.000000,2.600000,16,33,54,68,110,180,310,480,1500,10000,10000,495774,228,16,50.86519369686628,1.0297450062353164,10025.30638501048,18642.22343850222
1741161520,100,,Aggregated,607.000000,2.400000,16,33,54,68,110,180,310,480,1500,10000,10000,496092,228,16,50.866787261072595,1.0297450062353164,10025.30638501048,18634.62130209719
1741161520,100,,Aggregated,607.000000,2.400000,16,33,54,68,110,180,310,480,1500,10000,10000,496370,228,16,50.86623568689714,1.0297450062353164,10025.30638501048,18628.183073110784
1741161521,100,,Aggregated,594.700000,2.400000,16,33,54,68,110,180,310,480,1500,10000,10000,496668,228,16,50.870913282948045,1.0297450062353164,10025.30638501048,18621.256644277466
1741161521,100,,Aggregated,594.700000,2.400000,16,34,54,68,110,180,310,480,1500,10000,10000,496943,228,16,50.870169159304176,1.0297450062353164,10025.30638501048,18614.348007719196
1741161522,100,,Aggregated,586.900000,2.300000,16,34,54,68,110,180,310,480,1500,10000,10000,497234,228,16,50.877366612568714,1.0297450062353164,10025.30638501048,18608.241212386925
1741161522,100,,Aggregated,586.900000,2.300000,16,34,54,68,110,180,310,480,1500,10000,10000,497520,230,16,50.917871973305616,1.0297450062353164,10025.30638501048,18601.332020823284
1741161523,100,,Aggregated,585.900000,2.200000,16,34,54,68,110,180,310,480,1500,10000,10000,497820,230,16,50.9215734420125,1.0297450062353164,10025.30638501048,18594.340295689206
1741161523,100,,Aggregated,585.900000,2.200000,16,34,54,68,110,180,310,480,1500,10000,10000,498122,231,16,50.94372298136128,1.0297450062353164,10025.30638501048,18587.04034955292
1741161524,100,,Aggregated,581.600000,2.000000,16,34,54,68,110,180,310,480,1500,10000,10000,498390,232,16,50.97143786789775,1.0297450062353164,10025.30638501048,18581.353389915526
1741161524,100,,Aggregated,581.600000,2.000000,16,34,54,68,110,180,310,480,1500,10000,10000,498666,233,16,51.00369758950772,1.0297450062353164,10025.30638501048,18575.449116242133
1741161525,100,,Aggregated,581.200000,0.600000,16,34,54,68,110,180,310,480,1500,10000,10000,498947,234,16,51.03346418703278,1.0297450062353164,10025.30638501048,18568.58172912153
1741161525,100,,Aggregated,581.200000,0.600000,16,34,54,68,110,180,310,480,1500,10000,10000,499219,234,16,51.052368993109475,1.0297450062353164,10025.30638501048,18562.567031703522
1741161526,100,,Aggregated,578.600000,0.600000,16,34,54,68,110,180,310,480,1500,10000,10000,499546,234,16,51.0597329069524,1.0297450062353164,10025.30638501048,18556.035215976106
1741161526,100,,Aggregated,578.600000,0.600000,16,34,54,68,110,180,310,480,1500,10000,10000,499822,234,16,51.06745005369603,1.0297450062353164,10025.30638501048,18549.82690437796
1741161527,100,,Aggregated,574.500000,0.600000,16,34,54,68,110,180,310,480,1500,10000,10000,500152,235,16,51.09300423371187,1.0297450062353164,10025.30638501048,18541.962329451846
1741161527,100,,Aggregated,574.500000,0.600000,16,34,55,68,110,180,310,480,1500,10000,10000,500475,235,16,51.08989774779148,1.0297450062353164,10025.30638501048,18534.37555722064
1741161528,100,,Aggregated,571.900000,0.700000,16,34,55,68,110,180,310,480,1500,10000,10000,500763,235,16,51.09419054339268,1.0297450062353164,10025.30638501048,18527.413956302684
1741161528,100,,Aggregated,571.900000,0.700000,16,34,55,68,110,180,310,480,1500,10000,10000,501053,235,16,51.10346527043222,1.0297450062353164,10025.30638501048,18520.937316012478
1741161529,100,,Aggregated,570.800000,0.700000,16,34,55,68,110,180,310,480,1500,10000,10000,501385,235,16,51.10255896007409,1.0297450062353164,10025.30638501048,18512.79588539745
1741161529,100,,Aggregated,570.800000,0.700000,16,34,55,68,110,180,310,480,1500,10000,10000,501655,236,16,51.1306598048829,1.0297450062353164,10025.30638501048,18506.068116534272
1741161530,100,,Aggregated,570.900000,0.800000,16,34,55,69,110,180,310,480,1500,10000,10000,501949,236,16,51.14629128454436,1.0297450062353164,10025.30638501048,18500.183939005754
1741161531,100,,Aggregated,577.200000,0.700000,16,34,55,69,110,180,310,480,1500,10000,10000,502271,236,16,51.14373911294454,1.0297450062353164,10025.30638501048,18492.795154408675
1741161531,100,,Aggregated,577.200000,0.700000,16,34,55,69,110,180,310,480,1500,10000,10000,502551,237,16,51.18013775929418,1.0297450062353164,10025.30638501048,18486.21359026248
1741161532,100,,Aggregated,577.200000,0.700000,16,34,55,69,110,180,310,480,1500,10000,10000,502812,237,16,51.18565403266027,1.0297450062353164,10025.30638501048,18479.688631138477
1741161532,100,,Aggregated,581.900000,0.800000,16,34,55,69,110,180,310,480,1500,10000,10000,502912,237,16,51.21414582470141,1.0297450062353164,10025.30638501048,18477.230630806185
